id,state,year,totalPop,county,ir_cusfr,ir_irtot,ic_wfrto,ic_irtot,ig_cusfr,ig_irtot,li_wfrto,aq_wgwto,aq_wswto
Emery County1985,UT,1985,12.5,Emery County,140.74,75.51,,,,,1.36,1.6,3.68
Garfield County2015,UT,2015,5.01,Garfield County,40.82,30.32,53.67,30.3,0.03,0.02,0.23,1.83,0
Garfield County2010,UT,2010,5.17,Garfield County,140.74,33.39,59.96,33.37,,0.02,0.2,2.12,0
Garfield County2005,UT,2005,4.7,Garfield County,140.74,27.68,,,,0,1.36,1.6,3.68
Garfield County2000,UT,2000,4.74,Garfield County,140.74,29.58,,,,,1.36,1.6,3.68
Garfield County1995,UT,1995,4.09,Garfield County,22.38,29.23,,,,,1.36,1.6,3.68
Garfield County1990,UT,1990,0.7,Garfield County,140.74,75.51,,,,,1.36,1.6,3.68
Garfield County1985,UT,1985,4.1,Garfield County,140.74,75.51,,,,,1.36,1.6,3.68
Grand County2015,UT,2015,9.52,Grand County,13.91,7.54,18.62,7.45,0.2,0.09,0.05,0,0
Grand County2010,UT,2010,9.23,Grand County,140.74,5.67,12.36,5.67,,0,0.05,0,0
Grand County2005,UT,2005,8.83,Grand County,140.74,5.26,,,,0,1.36,1.6,3.68
Grand County2000,UT,2000,8.49,Grand County,140.74,6.37,,,,,1.36,1.6,3.68
Grand County1995,UT,1995,7.82,Grand County,4.45,3.09,,,,,1.36,1.6,3.68
Grand County1990,UT,1990,0.12,Grand County,140.74,75.51,,,,,1.36,1.6,3.68
Grand County1985,UT,1985,7.3,Grand County,140.74,75.51,,,,,1.36,1.6,3.68
Iron County2015,UT,2015,48.37,Iron County,110.66,58.73,161.58,58.62,0.19,0.11,0.92,0,0
Iron County2010,UT,2010,46.16,Iron County,140.74,59.93,195.53,59.93,,0,0.65,0,0
Iron County2005,UT,2005,41.4,Iron County,140.74,58.21,,,,0,1.36,1.6,3.68
Iron County2000,UT,2000,33.78,Iron County,140.74,66.17,,,,,1.36,1.6,3.68
Iron County1995,UT,1995,25.92,Iron County,102.74,51.86,,,,,1.36,1.6,3.68
Iron County1990,UT,1990,0.86,Iron County,140.74,75.51,,,,,1.36,1.6,3.68
Iron County1985,UT,1985,19.6,Iron County,140.74,75.51,,,,,1.36,1.6,3.68
Juab County2015,UT,2015,10.59,Juab County,44.07,24.83,60.95,24.78,0.09,0.05,0.28,0,0
Juab County2010,UT,2010,10.25,Juab County,140.74,28.24,50.6,28.24,,0,0.26,0,0
Juab County2005,UT,2005,8.97,Juab County,140.74,24.28,,,,0,1.36,1.6,3.68
Juab County2000,UT,2000,8.24,Juab County,140.74,28.27,,,,,1.36,1.6,3.68
Juab County1995,UT,1995,6.68,Juab County,39.73,20.1,,,,,1.36,1.6,3.68
Juab County1990,UT,1990,0.35,Juab County,140.74,75.51,,,,,1.36,1.6,3.68
Juab County1985,UT,1985,6,Juab County,140.74,75.51,,,,,1.36,1.6,3.68
Kane County2015,UT,2015,7.13,Kane County,8.97,6.56,12.86,6.5,0.13,0.06,0.11,0.2,0
Kane County2010,UT,2010,7.13,Kane County,140.74,7.28,14.3,7.26,,0.02,0.1,0.16,0
Kane County2005,UT,2005,6.21,Kane County,140.74,9.07,,,,0,1.36,1.6,3.68
Kane County2000,UT,2000,6.05,Kane County,140.74,9.38,,,,,1.36,1.6,3.68
Kane County1995,UT,1995,6,Kane County,7.33,5,,,,,1.36,1.6,3.68
Kane County1990,UT,1990,0.14,Kane County,140.74,75.51,,,,,1.36,1.6,3.68
Kane County1985,UT,1985,4.7,Kane County,140.74,75.51,,,,,1.36,1.6,3.68
Millard County2015,UT,2015,12.65,Millard County,222.33,102.16,297.31,101.99,0.32,0.17,1.35,0,0
Millard County2010,UT,2010,12.5,Millard County,140.74,99.69,263.41,99.6,,0.09,1.33,0,0
Millard County2005,UT,2005,13.17,Millard County,140.74,109.99,,,,0,1.36,1.6,3.68
Millard County2000,UT,2000,12.41,Millard County,140.74,117.6,,,,,1.36,1.6,3.68
Millard County1995,UT,1995,12.16,Millard County,196.36,88.84,,,,,1.36,1.6,3.68
Millard County1990,UT,1990,1.02,Millard County,140.74,75.51,,,,,1.36,1.6,3.68
Millard County1985,UT,1985,14.4,Millard County,140.74,75.51,,,,,1.36,1.6,3.68
Morgan County2015,UT,2015,11.07,Morgan County,15.77,8.98,34.56,8.84,0.2,0.14,0.14,0,0
Morgan County2010,UT,2010,9.47,Morgan County,140.74,9.95,33.77,9.8,,0.15,0.17,0,0
Morgan County2005,UT,2005,8.52,Morgan County,140.74,9.91,,,,0,1.36,1.6,3.68
Morgan County2000,UT,2000,7.13,Morgan County,140.74,10.33,,,,,1.36,1.6,3.68
Morgan County1995,UT,1995,6.59,Morgan County,21.06,7.96,,,,,1.36,1.6,3.68
Morgan County1990,UT,1990,0.2,Morgan County,140.74,75.51,,,,,1.36,1.6,3.68
Morgan County1985,UT,1985,5.2,Morgan County,140.74,75.51,,,,,1.36,1.6,3.68
Piute County2015,UT,2015,1.52,Piute County,27.98,19.76,37.06,19.76,0,0,0.26,0.26,0
Piute County2010,UT,2010,1.56,Piute County,140.74,19.76,44.32,19.76,,0,0.3,0.26,0
Piute County2005,UT,2005,1.37,Piute County,140.74,18.01,,,,0,1.36,1.6,3.68
Piute County2000,UT,2000,1.44,Piute County,140.74,22.17,,,,,1.36,1.6,3.68
Piute County1995,UT,1995,1.42,Piute County,27.35,13.79,,,,,1.36,1.6,3.68
Piute County1990,UT,1990,0.86,Piute County,140.74,75.51,,,,,1.36,1.6,3.68
Piute County1985,UT,1985,1.5,Piute County,140.74,75.51,,,,,1.36,1.6,3.68
Rich County2015,UT,2015,2.31,Rich County,86.15,66.31,117.05,66.24,0.09,0.07,0.56,0,0
Rich County2010,UT,2010,2.26,Rich County,140.74,67.97,141.69,67.9,,0.07,0.53,0,0
Rich County2005,UT,2005,2.06,Rich County,140.74,51.81,,,,0,1.36,1.6,3.68
Rich County2000,UT,2000,1.96,Rich County,140.74,72.04,,,,,1.36,1.6,3.68
Rich County1995,UT,1995,1.83,Rich County,56.19,56.39,,,,,1.36,1.6,3.68
Rich County1990,UT,1990,0.32,Rich County,140.74,75.51,,,,,1.36,1.6,3.68
Rich County1985,UT,1985,2.4,Rich County,140.74,75.51,,,,,1.36,1.6,3.68
Salt Lake County2015,UT,2015,1107.31,Salt Lake County,16.67,9.04,19.72,6.13,4.83,2.91,0.09,1.36,0
Salt Lake County2010,UT,2010,1029.66,Salt Lake County,140.74,10.68,43.19,8.46,,2.22,0.09,1.31,0
Salt Lake County2005,UT,2005,978.29,Salt Lake County,140.74,10.67,,,,0,1.36,1.6,3.68
Salt Lake County2000,UT,2000,898.39,Salt Lake County,140.74,20.51,,,,,1.36,1.6,3.68
Salt Lake County1995,UT,1995,808.38,Salt Lake County,55.69,16.3,,,,,1.36,1.6,3.68
Salt Lake County1990,UT,1990,0.15,Salt Lake County,140.74,75.51,,,,,1.36,1.6,3.68
Salt Lake County1985,UT,1985,693,Salt Lake County,140.74,75.51,,,,,1.36,1.6,3.68
San Juan County2015,UT,2015,15.77,San Juan County,10.54,7.46,14.01,7.38,0.14,0.08,0.22,0,0
San Juan County2010,UT,2010,14.75,San Juan County,140.74,8.18,20.77,8.18,,0,0.21,0,0
San Juan County2005,UT,2005,14.57,San Juan County,140.74,7.34,,,,0,1.36,1.6,3.68
San Juan County2000,UT,2000,14.41,San Juan County,140.74,10.33,,,,,1.36,1.6,3.68
San Juan County1995,UT,1995,13.92,San Juan County,27.55,5.49,,,,,1.36,1.6,3.68
San Juan County1990,UT,1990,0.29,San Juan County,140.74,75.51,,,,,1.36,1.6,3.68
San Juan County1985,UT,1985,11.4,San Juan County,140.74,75.51,,,,,1.36,1.6,3.68
Sanpete County2015,UT,2015,28.78,Sanpete County,142.79,96.35,196.69,96.25,0.16,0.1,1.17,2.63,0
Sanpete County2010,UT,2010,27.82,Sanpete County,140.74,97.71,167.95,97.61,,0.1,1.24,7.36,0
Sanpete County2005,UT,2005,25.45,Sanpete County,140.74,77.26,,,,0,1.36,1.6,3.68
Sanpete County2000,UT,2000,22.76,Sanpete County,140.74,82.03,,,,,1.36,1.6,3.68
Sanpete County1995,UT,1995,19.34,Sanpete County,83.91,99.06,,,,,1.36,1.6,3.68
Sanpete County1990,UT,1990,3.67,Sanpete County,140.74,75.51,,,,,1.36,1.6,3.68
Sanpete County1985,UT,1985,16.7,Sanpete County,140.74,75.51,,,,,1.36,1.6,3.68
Sevier County2015,UT,2015,20.98,Sevier County,43.41,52.62,66.4,52.51,0.2,0.11,0.66,6.18,0
Sevier County2010,UT,2010,20.8,Sevier County,140.74,52.77,133.34,52.65,,0.12,0.67,4.25,0
Sevier County2005,UT,2005,19.65,Sevier County,140.74,48.6,,,,0,1.36,1.6,3.68
Sevier County2000,UT,2000,18.84,Sevier County,140.74,59.92,,,,,1.36,1.6,3.68
Sevier County1995,UT,1995,17.17,Sevier County,59.83,43.92,,,,,1.36,1.6,3.68
Sevier County1990,UT,1990,2.2,Sevier County,140.74,75.51,,,,,1.36,1.6,3.68
Sevier County1985,UT,1985,16,Sevier County,140.74,75.51,,,,,1.36,1.6,3.68
Summit County2015,UT,2015,39.63,Summit County,32.91,34.21,44.07,33.44,0.97,0.77,0.27,2.32,0
Summit County2010,UT,2010,36.32,Summit County,140.74,31.93,53.99,31.39,,0.54,0.42,3.48,0
Summit County2005,UT,2005,36.28,Summit County,140.74,32.35,,,,0,1.36,1.6,3.68
Summit County2000,UT,2000,29.74,Summit County,140.74,38.1,,,,,1.36,1.6,3.68
Summit County1995,UT,1995,23.29,Summit County,45.04,29.42,,,,,1.36,1.6,3.68
Summit County1990,UT,1990,0.21,Summit County,140.74,75.51,,,,,1.36,1.6,3.68
Summit County1985,UT,1985,12.9,Summit County,140.74,75.51,,,,,1.36,1.6,3.68
Tooele County2015,UT,2015,62.95,Tooele County,61.29,26.7,83,26.21,0.85,0.49,0.37,0,0
Tooele County2010,UT,2010,58.22,Tooele County,140.74,27.43,58.24,27.32,,0.11,0.36,0,0
Tooele County2005,UT,2005,52.13,Tooele County,140.74,21.96,,,,0,1.36,1.6,3.68
Tooele County2000,UT,2000,40.74,Tooele County,140.74,32.97,,,,,1.36,1.6,3.68
Tooele County1995,UT,1995,29.26,Tooele County,44.23,16.48,,,,,1.36,1.6,3.68
Tooele County1990,UT,1990,0.37,Tooele County,140.74,75.51,,,,,1.36,1.6,3.68
Tooele County1985,UT,1985,29,Tooele County,140.74,75.51,,,,,1.36,1.6,3.68
Uintah County2015,UT,2015,37.93,Uintah County,131.04,79.12,193.77,78.99,0.24,0.13,0.52,24.93,0
Uintah County2010,UT,2010,32.59,Uintah County,140.74,81.04,227.2,80.91,,0.13,0.62,25.48,0
Uintah County2005,UT,2005,26.88,Uintah County,140.74,70.49,,,,0,1.36,1.6,3.68
Uintah County2000,UT,2000,25.22,Uintah County,140.74,85.8,,,,,1.36,1.6,3.68
Uintah County1995,UT,1995,25,Uintah County,138.93,70.01,,,,,1.36,1.6,3.68
Uintah County1990,UT,1990,0.55,Uintah County,140.74,75.51,,,,,1.36,1.6,3.68
Uintah County1985,UT,1985,25.4,Uintah County,140.74,75.51,,,,,1.36,1.6,3.68
Utah County2015,UT,2015,575.21,Utah County,143.4,85.56,232.2,84.11,2.4,1.45,1.24,5.07,0
Utah County2010,UT,2010,516.56,Utah County,140.74,92.12,238.92,90.68,,1.44,1.3,4.52,0
Utah County2005,UT,2005,456.07,Utah County,140.74,88.79,,,,0,1.36,1.6,3.68
Utah County2000,UT,2000,368.54,Utah County,140.74,110.2,,,,,1.36,1.6,3.68
Utah County1995,UT,1995,298.79,Utah County,96.58,83.6,,,,,1.36,1.6,3.68
Utah County1990,UT,1990,13.73,Utah County,140.74,75.51,,,,,1.36,1.6,3.68
Utah County1985,UT,1985,237.6,Utah County,140.74,75.51,,,,,1.36,1.6,3.68
Wasatch County2015,UT,2015,29.16,Wasatch County,26.69,18.12,31.28,17.36,1.09,0.76,0.2,2.53,0
Wasatch County2010,UT,2010,23.53,Wasatch County,140.74,16.63,42.38,15.91,,0.72,0.19,3.46,0
Wasatch County2005,UT,2005,20,Wasatch County,140.74,16.83,,,,0,1.36,1.6,3.68
Wasatch County2000,UT,2000,15.22,Wasatch County,140.74,19.12,,,,,1.36,1.6,3.68
Wasatch County1995,UT,1995,11.76,Wasatch County,31.42,15,,,,,1.36,1.6,3.68
Wasatch County1990,UT,1990,0.11,Wasatch County,140.74,75.51,,,,,1.36,1.6,3.68
Wasatch County1985,UT,1985,9.6,Wasatch County,140.74,75.51,,,,,1.36,1.6,3.68
Washington County2015,UT,2015,155.6,Washington County,27.29,14.82,43.63,13.41,3.54,1.41,0.21,0,0
Washington County2010,UT,2010,138.12,Washington County,140.74,14.35,75.99,13.69,,0.66,0.22,0,0
Washington County2005,UT,2005,127.13,Washington County,140.74,14.49,,,,0,1.36,1.6,3.68
Washington County2000,UT,2000,90.35,Washington County,140.74,15.77,,,,,1.36,1.6,3.68
Washington County1995,UT,1995,70.61,Washington County,31.71,11.99,,,,,1.36,1.6,3.68
Washington County1990,UT,1990,0.41,Washington County,140.74,75.51,,,,,1.36,1.6,3.68
Washington County1985,UT,1985,35.6,Washington County,140.74,75.51,,,,,1.36,1.6,3.68
Wayne County2015,UT,2015,2.69,Wayne County,33.34,19.69,46.85,19.69,0,0,0.24,13.92,0
Wayne County2010,UT,2010,2.78,Wayne County,140.74,20.32,47.55,20.32,,0,0.39,21.03,0
Wayne County2005,UT,2005,2.5,Wayne County,140.74,16.39,,,,0,1.36,1.6,3.68
Wayne County2000,UT,2000,2.51,Wayne County,140.74,17.68,,,,,1.36,1.6,3.68
Wayne County1995,UT,1995,2.3,Wayne County,18.71,16.95,,,,,1.36,1.6,3.68
Wayne County1990,UT,1990,0.59,Wayne County,140.74,75.51,,,,,1.36,1.6,3.68
Wayne County1985,UT,1985,2.2,Wayne County,140.74,75.51,,,,,1.36,1.6,3.68
Weber County2015,UT,2015,243.65,Weber County,61.08,37.81,75.66,36.73,1.71,1.08,0.4,1.29,0
Weber County2010,UT,2010,231.24,Weber County,140.74,38.27,71.21,37.46,,0.81,0.43,1.29,0
Weber County2005,UT,2005,213.68,Weber County,140.74,39.32,,,,0,1.36,1.6,3.68
Weber County2000,UT,2000,196.53,Weber County,140.74,46.77,,,,,1.36,1.6,3.68
Weber County1995,UT,1995,175.56,Weber County,71.15,31.79,,,,,1.36,1.6,3.68
Weber County1990,UT,1990,1.43,Weber County,140.74,75.51,,,,,1.36,1.6,3.68
Weber County1985,UT,1985,156.9,Weber County,140.74,75.51,,,,,1.36,1.6,3.68
Albany County2015,WY,2015,37.96,Albany County,160.04,94.45,,,,,0.8,2.98,1.34
Albany County2010,WY,2010,36.3,Albany County,140.74,51.61,,,,,0.63,0.75,0.34
Albany County2005,WY,2005,30.89,Albany County,140.74,75.5,,,,0,1.36,1.6,3.68
Albany County2000,WY,2000,32.01,Albany County,140.74,95.5,,,,,1.36,1.6,3.68
Albany County1995,WY,1995,30.98,Albany County,102.11,95.3,,,,,1.36,1.6,3.68
Albany County1990,WY,1990,0.75,Albany County,140.74,75.51,,,,,1.36,1.6,3.68
Albany County1985,WY,1985,29.9,Albany County,140.74,75.51,,,,,1.36,1.6,3.68
Big Horn County2015,WY,2015,12.02,Big Horn County,142.04,108.7,,,,,0.6,0,1.22
Big Horn County2010,WY,2010,11.67,Big Horn County,140.74,81.49,,,,,0.65,0,1.49
Big Horn County2005,WY,2005,11.33,Big Horn County,140.74,72.4,,,,0,1.36,1.6,3.68
Big Horn County2000,WY,2000,11.46,Big Horn County,140.74,83.1,,,,,1.36,1.6,3.68
Big Horn County1995,WY,1995,11.11,Big Horn County,236.61,143.6,,,,,1.36,1.6,3.68
Big Horn County1990,WY,1990,0.64,Big Horn County,140.74,75.51,,,,,1.36,1.6,3.68
Big Horn County1985,WY,1985,12.3,Big Horn County,140.74,75.51,,,,,1.36,1.6,3.68
Campbell County2015,WY,2015,49.22,Campbell County,2.37,1.81,,,,,0.98,0,0
Campbell County2010,WY,2010,46.13,Campbell County,140.74,9.97,,,,,0.95,0,0
Campbell County2005,WY,2005,37.41,Campbell County,140.74,8.24,,,,0,1.36,1.6,3.68
Campbell County2000,WY,2000,33.7,Campbell County,140.74,12.8,,,,,1.36,1.6,3.68
Campbell County1995,WY,1995,31.67,Campbell County,0,0,,,,,1.36,1.6,3.68
Campbell County1990,WY,1990,0.82,Campbell County,140.74,75.51,,,,,1.36,1.6,3.68
Campbell County1985,WY,1985,36.9,Campbell County,140.74,75.51,,,,,1.36,1.6,3.68
Carbon County2015,WY,2015,15.56,Carbon County,271.18,165.48,,,,,1.05,0.66,0.07
Carbon County2010,WY,2010,15.89,Carbon County,140.74,87.96,,,,,0.99,0.74,0.07
Carbon County2005,WY,2005,15.33,Carbon County,140.74,85.01,,,,0,1.36,1.6,3.68
Carbon County2000,WY,2000,15.64,Carbon County,140.74,74.2,,,,,1.36,1.6,3.68
Carbon County1995,WY,1995,16.11,Carbon County,177.76,185.3,,,,,1.36,1.6,3.68
Carbon County1990,WY,1990,1.24,Carbon County,140.74,75.51,,,,,1.36,1.6,3.68
Carbon County1985,WY,1985,19.9,Carbon County,140.74,75.51,,,,,1.36,1.6,3.68
Converse County2015,WY,2015,14.24,Converse County,50.99,31.92,,,,,0.75,0,0
Converse County2010,WY,2010,13.83,Converse County,140.74,25.7,,,,,0.71,0,0
Converse County2005,WY,2005,12.77,Converse County,140.74,24.56,,,,0,1.36,1.6,3.68
Converse County2000,WY,2000,12.05,Converse County,140.74,35.79,,,,,1.36,1.6,3.68
Converse County1995,WY,1995,11.96,Converse County,14.29,44.91,,,,,1.36,1.6,3.68
Converse County1990,WY,1990,0.95,Converse County,140.74,75.51,,,,,1.36,1.6,3.68
Converse County1985,WY,1985,14.2,Converse County,140.74,75.51,,,,,1.36,1.6,3.68
Crook County2015,WY,2015,7.44,Crook County,10.04,7.75,,,,,0.83,0,0
Crook County2010,WY,2010,7.08,Crook County,140.74,10.33,,,,,0.8,0,0
Crook County2005,WY,2005,6.18,Crook County,140.74,7.17,,,,0,1.36,1.6,3.68
Crook County2000,WY,2000,5.89,Crook County,140.74,17.6,,,,,1.36,1.6,3.68
Crook County1995,WY,1995,5.66,Crook County,12.01,4.4,,,,,1.36,1.6,3.68
Crook County1990,WY,1990,0.7,Crook County,140.74,75.51,,,,,1.36,1.6,3.68
Crook County1985,WY,1985,5.9,Crook County,140.74,75.51,,,,,1.36,1.6,3.68
Fremont County2015,WY,2015,40.32,Fremont County,235.3,157.08,,,,,1.07,0,0.89
Fremont County2010,WY,2010,40.12,Fremont County,140.74,122.11,,,,,1.26,0,0.09
Fremont County2005,WY,2005,36.49,Fremont County,140.74,96.3,,,,0,1.36,1.6,3.68
Fremont County2000,WY,2000,35.8,Fremont County,140.74,100,,,,,1.36,1.6,3.68
Fremont County1995,WY,1995,35.71,Fremont County,418.85,216,,,,,1.36,1.6,3.68
Fremont County1990,WY,1990,1.04,Fremont County,140.74,75.51,,,,,1.36,1.6,3.68
Fremont County1985,WY,1985,36.6,Fremont County,140.74,75.51,,,,,1.36,1.6,3.68
Goshen County2015,WY,2015,13.38,Goshen County,201.76,109.18,,,,,1.27,0,0
Goshen County2010,WY,2010,13.25,Goshen County,140.74,98.03,,,,,1.27,0,0
Goshen County2005,WY,2005,12.24,Goshen County,140.74,77.11,,,,0,1.36,1.6,3.68
Goshen County2000,WY,2000,12.54,Goshen County,140.74,105.6,,,,,1.36,1.6,3.68
Goshen County1995,WY,1995,12.63,Goshen County,83.32,115.2,,,,,1.36,1.6,3.68
Goshen County1990,WY,1990,1.33,Goshen County,140.74,75.51,,,,,1.36,1.6,3.68
Goshen County1985,WY,1985,12.6,Goshen County,140.74,75.51,,,,,1.36,1.6,3.68
Hot Springs County2015,WY,2015,4.74,Hot Springs County,15.1,12.61,,,,,0.28,0,0
Hot Springs County2010,WY,2010,4.81,Hot Springs County,140.74,18.99,,,,,0.32,0,0
Hot Springs County2005,WY,2005,4.54,Hot Springs County,140.74,17.77,,,,0,1.36,1.6,3.68
Hot Springs County2000,WY,2000,4.88,Hot Springs County,140.74,18.5,,,,,1.36,1.6,3.68
Hot Springs County1995,WY,1995,4.57,Hot Springs County,48.49,32.04,,,,,1.36,1.6,3.68
Hot Springs County1990,WY,1990,0.38,Hot Springs County,140.74,75.51,,,,,1.36,1.6,3.68
Hot Springs County1985,WY,1985,6,Hot Springs County,140.74,75.51,,,,,1.36,1.6,3.68
Johnson County2015,WY,2015,8.59,Johnson County,49.52,39.95,,,,,0.76,0,1.24
Johnson County2010,WY,2010,8.57,Johnson County,140.74,25.31,,,,,0.59,0.13,1.24
Johnson County2005,WY,2005,7.72,Johnson County,140.74,25.47,,,,0,1.36,1.6,3.68
Johnson County2000,WY,2000,7.08,Johnson County,140.74,27.1,,,,,1.36,1.6,3.68
Johnson County1995,WY,1995,6.64,Johnson County,62.46,61.8,,,,,1.36,1.6,3.68
Johnson County1990,WY,1990,0.7,Johnson County,140.74,75.51,,,,,1.36,1.6,3.68
Johnson County1985,WY,1985,7,Johnson County,140.74,75.51,,,,,1.36,1.6,3.68
Laramie County2015,WY,2015,97.12,Laramie County,79.91,59.27,,,,,1.25,0,0
Laramie County2010,WY,2010,91.74,Laramie County,140.74,54.87,,,,,1.15,0,0
Laramie County2005,WY,2005,85.16,Laramie County,140.74,64.41,,,,0,1.36,1.6,3.68
Laramie County2000,WY,2000,81.61,Laramie County,140.74,53.2,,,,,1.36,1.6,3.68
Laramie County1995,WY,1995,78.44,Laramie County,73.39,48.1,,,,,1.36,1.6,3.68
Laramie County1990,WY,1990,0.85,Laramie County,140.74,75.51,,,,,1.36,1.6,3.68
Laramie County1985,WY,1985,72.9,Laramie County,140.74,75.51,,,,,1.36,1.6,3.68
Lincoln County2015,WY,2015,18.72,Lincoln County,116.33,72.71,,,,,0.57,0,0
Lincoln County2010,WY,2010,18.11,Lincoln County,140.74,62.82,,,,,0.52,0,0
Lincoln County2005,WY,2005,16,Lincoln County,140.74,61.3,,,,0,1.36,1.6,3.68
Lincoln County2000,WY,2000,14.57,Lincoln County,140.74,59.6,,,,,1.36,1.6,3.68
Lincoln County1995,WY,1995,13.92,Lincoln County,193.72,178,,,,,1.36,1.6,3.68
Lincoln County1990,WY,1990,0.67,Lincoln County,140.74,75.51,,,,,1.36,1.6,3.68
Lincoln County1985,WY,1985,15.2,Lincoln County,140.74,75.51,,,,,1.36,1.6,3.68
Natrona County2015,WY,2015,82.18,Natrona County,38.58,28.92,,,,,0.63,0,10.91
Natrona County2010,WY,2010,75.45,Natrona County,140.74,28.43,,,,,0.7,0,2.74
Natrona County2005,WY,2005,69.8,Natrona County,140.74,14.5,,,,0,1.36,1.6,3.68
Natrona County2000,WY,2000,66.53,Natrona County,140.74,32.4,,,,,1.36,1.6,3.68
Natrona County1995,WY,1995,64.02,Natrona County,49.2,37,,,,,1.36,1.6,3.68
Natrona County1990,WY,1990,0.59,Natrona County,140.74,75.51,,,,,1.36,1.6,3.68
Natrona County1985,WY,1985,72.9,Natrona County,140.74,75.51,,,,,1.36,1.6,3.68
Niobrara County2015,WY,2015,2.54,Niobrara County,15.61,14.57,,,,,0.53,0,0
Niobrara County2010,WY,2010,2.48,Niobrara County,140.74,14.27,,,,,0.58,0,0
Niobrara County2005,WY,2005,2.29,Niobrara County,140.74,17.88,,,,0,1.36,1.6,3.68
Niobrara County2000,WY,2000,2.41,Niobrara County,140.74,13.8,,,,,1.36,1.6,3.68
Niobrara County1995,WY,1995,2.62,Niobrara County,19.64,20.49,,,,,1.36,1.6,3.68
Niobrara County1990,WY,1990,0.51,Niobrara County,140.74,75.51,,,,,1.36,1.6,3.68
Niobrara County1985,WY,1985,3.2,Niobrara County,140.74,75.51,,,,,1.36,1.6,3.68
Park County2015,WY,2015,29.23,Park County,147.85,110.28,,,,,0.51,0,3.02
Park County2010,WY,2010,28.21,Park County,140.74,81.11,,,,,0.72,0,5.11
Park County2005,WY,2005,26.66,Park County,140.74,79.07,,,,0,1.36,1.6,3.68
Park County2000,WY,2000,25.79,Park County,140.74,93.7,,,,,1.36,1.6,3.68
Park County1995,WY,1995,25.53,Park County,397.88,130.2,,,,,1.36,1.6,3.68
Park County1990,WY,1990,0.67,Park County,140.74,75.51,,,,,1.36,1.6,3.68
Park County1985,WY,1985,24.7,Park County,140.74,75.51,,,,,1.36,1.6,3.68
Platte County2015,WY,2015,8.81,Platte County,113.78,72.23,,,,,0.95,0,0
Platte County2010,WY,2010,8.67,Platte County,140.74,75.26,,,,,1.23,0,0
Platte County2005,WY,2005,8.62,Platte County,140.74,49.25,,,,0,1.36,1.6,3.68
Platte County2000,WY,2000,8.81,Platte County,140.74,62.2,,,,,1.36,1.6,3.68
Platte County1995,WY,1995,8.34,Platte County,68.61,106,,,,,1.36,1.6,3.68
Platte County1990,WY,1990,0.9,Platte County,140.74,75.51,,,,,1.36,1.6,3.68
Platte County1985,WY,1985,9.8,Platte County,140.74,75.51,,,,,1.36,1.6,3.68
Sheridan County2015,WY,2015,30.01,Sheridan County,63.85,49.77,,,,,0.8,0.13,0
Sheridan County2010,WY,2010,29.12,Sheridan County,140.74,41.86,,,,,0.85,0,0
Sheridan County2005,WY,2005,27.39,Sheridan County,140.74,42.07,,,,0,1.36,1.6,3.68
Sheridan County2000,WY,2000,26.56,Sheridan County,140.74,50.2,,,,,1.36,1.6,3.68
Sheridan County1995,WY,1995,25.09,Sheridan County,162.29,91.8,,,,,1.36,1.6,3.68
Sheridan County1990,WY,1990,0.89,Sheridan County,140.74,75.51,,,,,1.36,1.6,3.68
Sheridan County1985,WY,1985,26.7,Sheridan County,140.74,75.51,,,,,1.36,1.6,3.68
Sublette County2015,WY,2015,9.9,Sublette County,196.93,143.13,,,,,0.82,1.15,2.32
Sublette County2010,WY,2010,10.25,Sublette County,140.74,61.45,,,,,0.63,0.48,0.97
Sublette County2005,WY,2005,6.93,Sublette County,140.74,63.15,,,,0,1.36,1.6,3.68
Sublette County2000,WY,2000,5.92,Sublette County,140.74,90.9,,,,,1.36,1.6,3.68
Sublette County1995,WY,1995,5.51,Sublette County,317.53,284.5,,,,,1.36,1.6,3.68
Sublette County1990,WY,1990,0.8,Sublette County,140.74,75.51,,,,,1.36,1.6,3.68
Sublette County1985,WY,1985,5.7,Sublette County,140.74,75.51,,,,,1.36,1.6,3.68
Sweetwater County2015,WY,2015,44.63,Sweetwater County,34.08,28.43,,,,,0.28,0,0
Sweetwater County2010,WY,2010,43.81,Sweetwater County,140.74,22.26,,,,,0.25,0,0
Sweetwater County2005,WY,2005,37.98,Sweetwater County,140.74,19,,,,0,1.36,1.6,3.68
Sweetwater County2000,WY,2000,37.61,Sweetwater County,140.74,21.1,,,,,1.36,1.6,3.68
Sweetwater County1995,WY,1995,40.98,Sweetwater County,16.83,16,,,,,1.36,1.6,3.68
Sweetwater County1990,WY,1990,0.31,Sweetwater County,140.74,75.51,,,,,1.36,1.6,3.68
Sweetwater County1985,WY,1985,44.7,Sweetwater County,140.74,75.51,,,,,1.36,1.6,3.68
Teton County2015,WY,2015,23.13,Teton County,22.57,14.68,,,,,0.06,0,0.65
Teton County2010,WY,2010,21.29,Teton County,140.74,10.76,,,,,0.09,0,0.78
Teton County2005,WY,2005,19.03,Teton County,140.74,26.9,,,,0,1.36,1.6,3.68
Teton County2000,WY,2000,18.25,Teton County,140.74,17,,,,,1.36,1.6,3.68
Teton County1995,WY,1995,13.44,Teton County,25.58,19.1,,,,,1.36,1.6,3.68
Teton County1990,WY,1990,0.15,Teton County,140.74,75.51,,,,,1.36,1.6,3.68
